,Unnamed: 0,ep_num,air_date,round_name,coord,category,value,daily_double,question,answer,correct_attempts,wrong_attempts,value_tuple,value_num,difficulty,topic_cluster,topic_name,human_score
786,46754,7514,2017-04-20,Jeopardy,"(6, 4)",BOOKS OF THE BIBLE,"(800,)",False,"Gospel that begins, ""In the beginning was the Word""",John,1.0,0.0,"(800,)",800.0,medium,6,Performing Arts,1
787,1779,110,1985-02-08,Double Jeopardy,"(2, 4)",LAKES & RIVERS,"(1000,)",True,While poets pour over the Rhine & Danube this 2nd largest German river gets no press,the Elbe,0.0,1.0,"(1000,)",1000.0,medium,3,Food & Cuisine,0
788,12545,2804,1996-11-07,Double Jeopardy,"(4, 3)",BOOKS OF THE BIBLE,"(600,)",False,"Chapter 1 of the book named for him tells us he was an upright man who ""feared God and eschewed evil""",Job,1.0,0.0,"(600,)",600.0,medium,6,Performing Arts,1
789,22344,2969,1997-06-26,Double Jeopardy,"(4, 5)",ASTRONOMY,"(1000,)",False,"Some stars end as these, denser than a white dwarf & with a diameter of about 12 miles",Neutron stars/pulsars,0.0,3.0,"(1000,)",1000.0,medium,5,"Mythology, Literature & Wordplay",0
790,40957,7417,2016-12-06,Double Jeopardy,"(6, 2)","I'LL BE WATCHING ""U""","(800,)",False,In this 1989 film John Candy played the title relative; Mike Epps took over the role in a 2016 TV adaptation,Uncle Buck,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
791,23639,4140,2002-09-06,Jeopardy,"(2, 3)",RANDOM STUFF,"(600,)",False,"Daffy Duck, a fox from Disney in 1973 & Kevin Costner have all played this role from folklore",Robin Hood,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
792,36501,4355,2003-07-04,Double Jeopardy,"(4, 2)",GET INTO SHAPE,"(800,)",False,"Polyhedron long associated with Dick Clark & Khufu, 2 people we've never seen together; hmmmm...",pyramid,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
793,24420,4153,2002-09-25,Jeopardy,"(2, 5)",ROCK & ROLL HEAVEN,"(1000,)",False,"""Freddie's Dead"" & sadly, so is this R&B singer & producer who made the song a hit in 1972",Curtis Mayfield,0.0,3.0,"(1000,)",1000.0,medium,18,Animals & Natural World,0
794,24180,4149,2002-09-19,Jeopardy,"(4, 4)",LOOSE CHANGE,"(800,)",False,"This Latin phrase, which means ""out of many, one"", must appear on all U.S. coins",E Pluribus Unum,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
795,48872,7549,2017-06-08,Double Jeopardy,"(5, 2)","WHAT'S ""NU""?","(800,)",False,Henry David Thoreau was reportedly one of these--he liked to swim & take walks in the buff,a nudist,1.0,0.0,"(800,)",800.0,medium,19,20th Century History & Pop Culture,1
796,48193,7538,2017-05-24,Jeopardy,"(2, 4)",MUSICAL NUMBERS,"(800,)",False,"""Heathens"" by ____ ____ Pilots",21,1.0,0.0,"(800,)",800.0,medium,18,Animals & Natural World,1
797,2423,280,1985-10-04,Double Jeopardy,"(4, 5)",CLASSIC COUNTRY,"(1000,)",False,The Texas Troubadour,Ernest Tubb,1.0,0.0,"(1000,)",1000.0,medium,1,"Dates, Time & Numbers",1
798,41993,7433,2016-12-28,Double Jeopardy,"(2, 2)",TITLE CHARACTERS,"(800,)",False,"Julianne Moore's 2014 character had Alzheimer's but was ""Still"" this linguistics professor",Alice,1.0,0.0,"(800,)",800.0,medium,2,"Politics, Government & Industry",1
799,703,17,1984-10-02,Double Jeopardy,"(3, 3)",CONQUERORS,"(600,)",False,"Macedonian who lamented there was nothing left to conquer, he died in Babylon at 33",Alexander the Great,1.0,0.0,"(600,)",600.0,medium,11,"Water, Transport & Landforms",1
800,32785,4294,2003-04-10,Jeopardy,"(1, 5)",ALL OVER EUROPE,"(1000,)",False,"Legend says this capital is named for Kii, one of the 3 brothers who founded it",Kiev,1.0,0.0,"(1000,)",1000.0,medium,1,"Dates, Time & Numbers",1
801,7345,2627,1996-01-23,Double Jeopardy,"(1, 4)",MYTHOLOGY,"(800,)",False,Each of these daughters of Zeus & Mnemosyne represented a branch of the arts & sciences,Muses,1.0,1.0,"(800,)",800.0,medium,11,"Water, Transport & Landforms",0
802,1193,62,1984-12-04,Double Jeopardy,"(2, 3)",BIG BANDS,"(600,)",False,As famous for his marriages as his music; once wed Ava Gardner & Lana Turner,Artie Shaw,1.0,1.0,"(600,)",600.0,medium,18,Animals & Natural World,0
803,39975,7401,2016-11-14,Jeopardy,"(3, 3)",RUSSIAN HISTORY,"(600,)",False,"Crowned in 1896, Russian ruler Nicholas II was the last monarch to hold this imperial 4-letter title",czar,1.0,0.0,"(600,)",600.0,medium,17,Religion,1
804,20819,2945,1997-05-23,Double Jeopardy,"(6, 3)",INTERIOR DESIGN,"(600,)",False,"Since 1965 these illumination devices filled with glowing wax have given Americans a ""volcanic"" thrill",Lava lamps,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
805,46864,7516,2017-04-24,Jeopardy,"(3, 3)",THE 16th CENTURY,"(600,)",False,In 1558 Elizabeth I succeeded this half-sister on the throne of England,Mary I (or Mary Tudor),1.0,1.0,"(600,)",600.0,medium,10,Science & Academia,0
806,18295,2902,1997-03-25,Jeopardy,"(1, 5)",MOUNTAINS,"(500,)",False,Ranges in Australia & Virginia both have this color in their names,Blue,1.0,0.0,"(500,)",500.0,medium,1,"Dates, Time & Numbers",1
807,32535,4290,2003-04-04,Jeopardy,"(2, 3)",STARS OF THE SCREEN,"(600,)",False,"(Sarah of the Clue Crew)  According to Hollywood legend, this actress was discovered in a soda fountain in 1936",Lana Turner,0.0,3.0,"(600,)",600.0,medium,0,Movies & Film,0
808,50414,7575,2017-07-14,Jeopardy,"(4, 5)","YOU GET A ""D""","(1000,)",False,"In a 1999 auction Ty Cobb's pair of these took an over $7,000 ""bite"" out of someone's wallet",dentures,1.0,1.0,"(1000,)",1000.0,medium,19,20th Century History & Pop Culture,0
809,41462,7425,2016-12-16,Jeopardy,"(2, 5)",SONGS ON TV,"(1000,)",False,"""True Blood"" said ""Let's boot and rally"" & have Bethany Cosentino team with this Stooges singer",Iggy Pop,1.0,0.0,"(1000,)",1000.0,medium,18,Animals & Natural World,1
810,23707,4141,2002-09-09,Jeopardy,"(3, 4)",THE 74th ACADEMY AWARDS,"(800,)",False,"Randy Newman broke his almost Lucci-long losing streak with ""If I Didn't Have You"", a song from this film","Monsters, Inc.",0.0,3.0,"(800,)",800.0,medium,13,Trivia & Famous People,0
811,33207,4301,2003-04-21,Jeopardy,"(6, 4)","TRY ""STAR""","(800,)",False,An asteroidean echinoderm found in tidepools,starfish,1.0,0.0,"(800,)",800.0,medium,19,20th Century History & Pop Culture,1
812,11848,2783,1996-10-09,Jeopardy,"(3, 2)",GAME SHOWS,"(600,)",True,"The longest-running game show on NBC, it featured the following:",Concentration,1.0,0.0,"(600,)",600.0,medium,0,Movies & Film,1
813,29568,4238,2003-01-22,Jeopardy,"(5, 4)","""MY"" OH, MY!","(800,)",False,"Used in packaging, insulation & photography, it's a trademarked thin polyester film",mylar,1.0,0.0,"(800,)",800.0,medium,8,Word Games,1
814,8622,2682,1996-04-09,Double Jeopardy,"(5, 4)",INSECTS,"(800,)",False,"Introduced circa 1868 in New England, this destructive moth has been found in the western U.S.",Gypsy Moth,1.0,0.0,"(800,)",800.0,medium,9,Inventions & Notable Names,1
815,51389,7590,2017-09-15,Double Jeopardy,"(3, 2)",2017 BILLBOARD HITS,"(800,)",False,"""Handclap"" got a hearty round of applause on the Hot Rock Songs chart for him & the Tantrums",Fitz,1.0,0.0,"(800,)",800.0,medium,18,Animals & Natural World,1
816,55490,7659,2017-12-21,Jeopardy,"(1, 4)",FOLKLORE,"(800,)",False,"Wicked ones are a staple of folktales; even Japan has them, like the one in ""The Mirror of Matsuyama""",stepmothers,1.0,0.0,"(800,)",800.0,medium,11,"Water, Transport & Landforms",1
817,43037,7451,2017-01-23,Jeopardy,"(2, 3)",HEALTH & MEDICINE,"(600,)",False,"(Sarah of the Clue Crew shows an anatomical animation on the monitor.)  The spine bends forward as the thoracic vertebrae become compressed in a condition called kyphosis, more commonly known as a Dowager's hump, a symptom of this disease of thinning bones",osteoporosis,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
818,7837,2648,1996-02-21,Double Jeopardy,"(3, 5)",LANGUAGES,"(1000,)",False,"Transdanubian & Paloc are dialects of Magyar, the official language of this country",Hungary,1.0,0.0,"(1000,)",1000.0,medium,14,World Regions & Capitals,1
819,60883,7750,2018-04-27,Double Jeopardy,"(2, 2)",PRONOUNS,"(800,)",False,It's first alphabetically of a news reporter's 5 Ws,what,1.0,0.0,"(800,)",800.0,medium,19,20th Century History & Pop Culture,1
820,47911,7533,2017-05-17,Double Jeopardy,"(1, 2)",WOMEN OF MUSIC,"(800,)",False,"""Hold On"" is a 1990 hit by this female quartet whose name includes a Madonna song title",En Vogue,1.0,0.0,"(800,)",800.0,medium,18,Animals & Natural World,1
821,36687,4358,2003-07-09,Double Jeopardy,"(1, 3)",HISTORIC NAMES,"(1000,)",True,"With the Galileo brouhaha going on, this French philosopher killed his book about the Earth's movement",Rene Descartes,0.0,1.0,"(1000,)",1000.0,medium,17,Religion,0
822,55688,7662,2017-12-26,Double Jeopardy,"(2, 2)",HIS OWN MUSEUM,"(800,)",False,"His museum in Santa Rosa, California includes a re-creation of his studio & original ""Peanuts"" comic strip art",Charles Schulz,1.0,0.0,"(800,)",800.0,medium,3,Food & Cuisine,1
823,26599,4189,2002-11-14,Jeopardy,"(5, 3)",THE FIFTH,"(600,)",False,This former governor of Virginia seen here was also our fifth U.S. president,James Monroe,1.0,0.0,"(600,)",600.0,medium,12,History & World Leaders,1
824,33676,4309,2003-05-01,Double Jeopardy,"(5, 3)",HOLIDAYS & OBSERVANCES,"(1000,)",True,"National Humor Month begins on this date, often with a joke-telling contest",April Fool\'s Day,0.0,1.0,"(1000,)",1000.0,medium,11,"Water, Transport & Landforms",0
825,5778,2579,1995-11-16,Double Jeopardy,"(5, 4)",ECONOMICS,"(800,)",False,"The high-yield, high-risk bonds of the 1980s were known by this 4-letter word",Junk bonds,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
826,23999,4146,2002-09-16,Jeopardy,"(1, 3)",SUPERHEROES,"(600,)",False,In a 1940 comic book Batman & this sidekick take an undying oath to fight crime & corruption,Robin,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
827,9086,2698,1996-05-01,Jeopardy,"(5, 5)",MISHMASH,"(500,)",False,"This conservative journal founded by William F. Buckley, Jr. celebrated its 40th anniversary in 1995",The National Review,1.0,1.0,"(500,)",500.0,medium,5,"Mythology, Literature & Wordplay",0
828,45636,7495,2017-03-24,Jeopardy,"(5, 5)",GREETINGS,"(1000,)",False,Spoken greetings in more than 50 languages were sent along on this craft & its twin launched in 1977,Voyager,0.0,3.0,"(1000,)",1000.0,medium,12,History & World Leaders,0
829,18438,2904,1997-03-27,Double Jeopardy,"(4, 4)",U.S. PLACE NAMES,"(800,)",False,"The name of this Maryland suburb is Hebrew for ""house of mercy""",Bethesda,1.0,0.0,"(800,)",800.0,medium,3,Food & Cuisine,1
830,55308,7656,2017-12-18,Jeopardy,"(3, 3)",COMPLETES THE NONFICTION TITLE,"(600,)",False,"""The ____ Life of Henrietta Lacks""",immortal,1.0,0.0,"(600,)",600.0,medium,6,Performing Arts,1
831,56726,7679,2018-01-18,Double Jeopardy,"(5, 2)",HOMOPHONIC ANIMALS,"(800,)",False,This big ape sometimes joins the indigenous military to harass the enemy,a gorilla,0.0,3.0,"(800,)",800.0,medium,9,Inventions & Notable Names,0
832,8654,2683,1996-04-10,Jeopardy,"(6, 4)",THE PRISONER,"(600,)",True,"Ahmed Ben Bella, first president of this country, was imprisoned in France from 1956-1962",Algeria,1.0,0.0,"(600,)",600.0,medium,13,Trivia & Famous People,1
833,61108,7754,2018-05-03,Jeopardy,"(5, 4)","10,000 MANIAC","(800,)",False,"Alaska has ""The Valley of 10,000 Smokes"" & this Southern state has ""The 10,000 Islands"", mostly mangrove islets",Florida,1.0,1.0,"(800,)",800.0,medium,12,History & World Leaders,0
834,29629,4239,2003-01-23,Jeopardy,"(3, 5)",MR. PRESIDENT,"(1000,)",False,In 1824 Sarah Childress married this future president,James K. Polk,0.0,3.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",0
835,35587,4341,2003-06-16,Jeopardy,"(3, 4)",GEOMETRY,"(800,)",False,"The foundations of analytic geometry were first laid out in this Frenchman's 1637 book ""Geometrie""",Rene Descartes,1.0,2.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",0
836,47711,7530,2017-05-12,Jeopardy,"(5, 3)",WORLD CAPITAL ATTRACTIONS,"(600,)",False,"Fallen Monument Park, featuring the guys seen here, is in this city",Moscow,1.0,0.0,"(600,)",600.0,medium,3,Food & Cuisine,1
837,38503,7376,2016-10-10,Jeopardy,"(2, 4)",WHERE DO YOU WEAR IT?,"(800,)",False,"Tennis, so named because Chris Evert wore one",the wrist,1.0,0.0,"(800,)",800.0,medium,3,Food & Cuisine,1
838,13904,2827,1996-12-10,Jeopardy,"(5, 5)",U.S. STATES,"(500,)",False,"In Latin its state motto is ""Montani Semper Liberi""","West Virginia (""Mountaineers are Always Free"")",0.0,3.0,"(500,)",500.0,medium,4,"Nature, Geography & Earth Science",0
839,28678,4223,2003-01-01,Jeopardy,"(3, 3)",DANIEL,"(600,)",False,"The name Daniel is from the Hebrew for ""God is my"" this; Deborah was one",judge,1.0,0.0,"(600,)",600.0,medium,2,"Politics, Government & Industry",1
840,7224,2624,1996-01-18,Double Jeopardy,"(4, 3)",GOVERNMENT & POLITICS,"(600,)",False,In January 1995 this country's government knocked 4 zeroes off its zloty,Poland,0.0,3.0,"(600,)",600.0,medium,4,"Nature, Geography & Earth Science",0
841,46988,7518,2017-04-26,Jeopardy,"(1, 4)",FABULOUS FLORIDA,"(800,)",False,"Castillo de San Marcos, the oldest masonry fort in the U.S., was built to protect this old, old city",St. Augustine,1.0,0.0,"(800,)",800.0,medium,3,Food & Cuisine,1
842,7286,2625,1996-01-19,Double Jeopardy,"(6, 3)","""X"", ""Y"", ""Z""","(600,)",False,The malamute was so important in this Canadian territory's history that it's on the territorial flag,Yukon Territory,1.0,0.0,"(600,)",600.0,medium,19,20th Century History & Pop Culture,1
843,61419,7759,2018-05-10,Jeopardy,"(6, 5)",ON YOU,"(1000,)",False,"When a skin product calls itself noncomedogenic, that means it won't clog these",pores,1.0,0.0,"(1000,)",1000.0,medium,12,History & World Leaders,1
844,43691,7462,2017-02-07,Jeopardy,"(4, 4)",CITIES,"(800,)",False,"In 1881 Vincent van Gogh moved to this Dutch city, home to the royal family",the Hague,0.0,3.0,"(800,)",800.0,medium,3,Food & Cuisine,0
845,60390,7742,2018-04-17,Jeopardy,"(6, 3)","THE ""GRE""s ARE COMING","(600,)",False,"Adjective for a sociable, outgoing person",gregarious,1.0,0.0,"(600,)",600.0,medium,12,History & World Leaders,1
846,15600,2855,1997-01-17,Double Jeopardy,"(4, 5)",HEALTH & MEDICINE,"(1000,)",True,"Discovered in 1928, it kills gonococci, meningococci & streptococci",Penicillin,1.0,0.0,"(1000,)",1000.0,medium,5,"Mythology, Literature & Wordplay",1
847,31018,4262,2003-02-25,Double Jeopardy,"(4, 2)",TRENDY!,"(800,)",False,They're the 2 appliances in a sub-zero over-under model,refrigerator & freezer,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
848,58498,7710,2018-03-02,Jeopardy,"(6, 4)",STROLLING DOWN THE AVENUE,"(800,)",False,"As you approach Vt. & Ct. avenues on the Monopoly board, you pass through this other light blue avenue",Oriental Avenue,0.0,3.0,"(800,)",800.0,medium,3,Food & Cuisine,0
849,61427,7759,2018-05-10,Double Jeopardy,"(2, 2)",TV: WHO PLAYED 'EM?,"(800,)",False,"Peggy Olson on ""Mad Men"" & Offred on ""The Handmaid's Tale""",Elisabeth Moss,1.0,1.0,"(800,)",800.0,medium,0,Movies & Film,0
850,53652,7628,2017-11-08,Jeopardy,"(2, 5)","EMMY, GRAMMY, OSCAR, TONY","(1000,)",False,"This Tony won a Tony (& a Pulitzer) for ""Millennium Approaches"", part 1 of ""Angels in America""",Tony Kushner,1.0,0.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",1
851,25148,4165,2002-10-11,Jeopardy,"(4, 5)",PRESIDENTIAL NICKNAMES,"(1000,)",False,"""Ten-Cent Jimmy"", as well as ""Old Buck""",James Buchanan,1.0,0.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",1
852,8918,2689,1996-04-18,Double Jeopardy,"(2, 3)",MUSIC,"(600,)",False,"In 1992 this country superstar's ""The Chase"" entered the country & pop album charts at No. 1",Garth Brooks,1.0,0.0,"(600,)",600.0,medium,18,Animals & Natural World,1
853,5492,2574,1995-11-09,Double Jeopardy,"(5, 5)",EUROPEAN TRAVEL,"(1000,)",False,This luxurious Mediterranean coastal region stretches from Menton to St. Tropez,the Côte d\'Azur (the French Riviera),1.0,0.0,"(1000,)",1000.0,medium,1,"Dates, Time & Numbers",1
854,28205,4215,2002-12-20,Jeopardy,"(2, 3)",FAMILY FILMS,"(600,)",False,Sissy Spacek did her own singing in this 1980 film bio,Coal Miner\'s Daughter,1.0,0.0,"(600,)",600.0,medium,13,Trivia & Famous People,1
855,49696,7563,2017-06-28,Jeopardy,"(2, 5)",BAGELS,"(1000,)",False,"The cream cheese practically spreads itself if it's this, from the Yiddish for ""grease""",schmear,1.0,0.0,"(1000,)",1000.0,medium,7,American Pop Culture,1
856,17656,2890,1997-03-07,Double Jeopardy,"(4, 3)",GEOGRAPHY,"(600,)",False,This Taj Mahal city on the Yamuna River is also home to the beautiful marble tomb of Itmad-Ud-Daulah,Agra,1.0,0.0,"(600,)",600.0,medium,1,"Dates, Time & Numbers",1
857,57355,7690,2018-02-02,Jeopardy,"(4, 4)",STRINGING YOU ALONG,"(800,)",False,"This instrument, whose name is from Italian, usually has 4 pairs of strings",a mandolin,1.0,0.0,"(800,)",800.0,medium,8,Word Games,1
858,40945,7417,2016-12-06,Jeopardy,"(6, 5)",CLUES ACROSS AMERICA,"(1000,)",False,"(Hi, I'm Juliana Mazza with 22 News.) Many beloved characters from children's literature are features in a Springfield sculpture garden dedicated to Dr. Seuss, the pen name of this man",(Theodor) Geisel,1.0,0.0,"(1000,)",1000.0,medium,3,Food & Cuisine,1
859,55152,7653,2017-12-13,Double Jeopardy,"(4, 2)",RELIGION,"(800,)",False,"Tulsi, also called holy basil, is a plant sacred to this religion, as it's an embodiment of the goddess Lakshmi",Hinduism,1.0,0.0,"(800,)",800.0,medium,11,"Water, Transport & Landforms",1
860,39856,7399,2016-11-10,Jeopardy,"(6, 3)",GOOEY CENTERS,"(600,)",False,Yellow & white fondant gives this Easter candy its gooey center,Cadbury cream eggs,1.0,0.0,"(600,)",600.0,medium,3,Food & Cuisine,1
861,57479,7692,2018-02-06,Jeopardy,"(6, 5)",GRAPHICS,"(1000,)",False,"It sounds like a bad thing, but this empty ""space"" defines the image & is the title of a book by designer Noma Bar",negative space,1.0,0.0,"(1000,)",1000.0,medium,5,"Mythology, Literature & Wordplay",1
862,38737,7380,2016-10-14,Jeopardy,"(1, 4)",SCRAMBLED HARRY POTTER CHARACTERS,"(800,)",False,"A convict, for awhile:A BULK CRISIS",Sirius Black,0.0,3.0,"(800,)",800.0,medium,6,Performing Arts,0
863,42264,7438,2017-01-04,Jeopardy,"(3, 3)",TV THEMES,"(600,)",False,"(Hi, I'm Al Roker.) I pity the fool who doesn't remember the theme to this '80s series; it still gets me jazzed, sucka",The A-Team,1.0,0.0,"(600,)",600.0,medium,0,Movies & Film,1
864,25084,4164,2002-10-10,Jeopardy,"(1, 5)",POETRY,"(1000,)",False,"Pope's ""The Rape of the Lock"" isn't divided into stanzas or verses, but these (also favored by Ezra Pound)",cantos,1.0,0.0,"(1000,)",1000.0,medium,16,"Sports, Royalty & Western History",1
865,19214,2918,1997-04-16,Double Jeopardy,"(1, 3)",PLACES OF INCARCERATION,"(600,)",False,"""Shark Island"" Prison is part of Dry Tortugas National Park in the extreme southwest of this state",Florida,1.0,0.0,"(600,)",600.0,medium,3,Food & Cuisine,1
866,57932,7700,2018-02-16,Jeopardy,"(6, 4)",TITLE TITLES,"(800,)",False,"""Richthofen: Beyond the Legend of the ____ ____""",the Red Baron,1.0,0.0,"(800,)",800.0,medium,19,20th Century History & Pop Culture,1
867,20827,2945,1997-05-23,Double Jeopardy,"(2, 5)",ODDS & ENDS,"(1000,)",False,"Women's Equality Day, August 26, celebrates the enactment of this number amendment in 1920",19th Amendment,1.0,0.0,"(1000,)",1000.0,medium,12,History & World Leaders,1
868,7591,2632,1996-01-30,Double Jeopardy,"(1, 5)",REVOLUTIONARY WAR FIGURES,"(1000,)",False,"This designer of Washington, D.C. was wounded during the French-American attack on Savannah in 1779",Pierre L\'Enfant,1.0,0.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",1
869,32606,4291,2003-04-07,Jeopardy,"(1, 5)",WALLS OF FAME,"(1000,)",False,There was a small fort every mile of this 73-mile-long English wall,Hadrian\'s Wall,1.0,0.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",1
870,12470,2801,1996-11-04,Jeopardy,"(5, 5)",ANNUAL EVENTS,"(500,)",False,"Mason City, the birthplace of this ""Music Man"" composer, is home to the North Iowa Band Festival",Meredith Wilson,1.0,0.0,"(500,)",500.0,medium,15,Literature & Language,1
871,62087,7770,2018-05-25,Double Jeopardy,"(1, 2)",EPIC FAIL,"(800,)",False,"This epic hero triumphantly slays a dragon, but when he deceptively woos & wins Brunhilda, it leads to his death",Siegfried,0.0,3.0,"(800,)",800.0,medium,12,History & World Leaders,0
872,1444,67,1984-12-11,Double Jeopardy,"(5, 3)",GEOGRAPHY,"(600,)",False,"New Zealand, Midway & Hawaii are all a part of this ""many islands"" group",Polynesia,1.0,0.0,"(600,)",600.0,medium,1,"Dates, Time & Numbers",1
873,42857,7448,2017-01-18,Jeopardy,"(3, 3)",CLASSIC DISNEY TITLE CHARACTERS,"(600,)",False,"Playing an unusual game of croquet, she keeps her head about her",Alice,1.0,0.0,"(600,)",600.0,medium,2,"Politics, Government & Industry",1
874,11471,2776,1996-09-30,Double Jeopardy,"(5, 4)",WORLD GEOGRAPHY,"(800,)",False,"The name of this Australian capital is from an aboriginal word for ""meeting place""",Canberra,1.0,0.0,"(800,)",800.0,medium,1,"Dates, Time & Numbers",1
875,55270,7655,2017-12-15,Double Jeopardy,"(1, 2)",NON-AMERICAN GODS,"(800,)",False,"Truly a multi-tasker, this Norse trickster god took on the form of a mare & birthed Odin's horse Sleipnir",Loki,1.0,0.0,"(800,)",800.0,medium,11,"Water, Transport & Landforms",1
876,42154,7436,2017-01-02,Jeopardy,"(5, 4)",HISTORIC AMERICAN QUOTES,"(800,)",False,"In 1953, in a final letter to their sons, they wrote, ""Always remember that we were innocent""",the Rosenbergs,1.0,0.0,"(800,)",800.0,medium,17,Religion,1
877,52635,7611,2017-10-16,Jeopardy,"(2, 5)",NEWBERY MEDAL WINNERS,"(1000,)",False,"1977's winner was the classic ""Roll of Thunder,"" these 3 words",hear my cry,1.0,1.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",0
878,34977,4331,2003-06-02,Jeopardy,"(3, 3)",FOREVER 39,"(600,)",False,"While working on the Manhattan Project, J. Robert Oppenheimer was 39 & living in this New Mexico town",Los Alamos,1.0,0.0,"(600,)",600.0,medium,12,History & World Leaders,1
879,13502,2820,1996-11-29,Double Jeopardy,"(5, 3)",AUTHORS & THEIR WORKS,"(600,)",False,"""The Pygmies"" & ""The Pomegranate Seeds"" are 2 of his ""Tanglewood Tales""",Nathaniel Hawthorne,0.0,3.0,"(600,)",600.0,medium,6,Performing Arts,0
880,13056,2813,1996-11-20,Jeopardy,"(3, 5)",AROUND THE HOUSE,"(500,)",False,"From Old French for watchtower, it's a room under a sloping roof, often rented by starving artists",Garret,1.0,1.0,"(500,)",500.0,medium,3,Food & Cuisine,0
881,46992,7518,2017-04-26,Jeopardy,"(5, 4)",LOCKER ROOM TALK,"(800,)",False,"I read it in GQ, Perkins--""back hair is never sexy""; get rid of it this way, using either the hard or strip types",wax,1.0,0.0,"(800,)",800.0,medium,8,Word Games,1
882,41047,7419,2016-12-08,Jeopardy,"(3, 3)",WHOSE BILLBOARD HIT?,"(600,)",False,"""Try"",2013",P!nk,0.0,3.0,"(600,)",600.0,medium,18,Animals & Natural World,0
883,53127,7619,2017-10-26,Double Jeopardy,"(5, 2)",THE GIRL WITH THE DRAGON,"(800,)",False,"While fighting aliens as part of this Marvel mutant group, Kitty Pryde finds a dragon she names Lockheed",the X-Men,1.0,1.0,"(800,)",800.0,medium,2,"Politics, Government & Industry",0
884,12603,2805,1996-11-08,Double Jeopardy,"(5, 3)",GOVERNMENT & POLITICS,"(600,)",False,This cabinet department is the chief U.S. government body operating foreign trade programs,Department of Commerce,1.0,0.0,"(600,)",600.0,medium,4,"Nature, Geography & Earth Science",1
885,12614,2805,1996-11-08,Double Jeopardy,"(4, 5)",ASIAN CITIES,"(1000,)",False,This Russian Pacific port on Peter-the-Great Bay was founded as a military outpost in 1860,Vladivostok,1.0,0.0,"(1000,)",1000.0,medium,1,"Dates, Time & Numbers",1
886,37255,7357,2016-09-13,Jeopardy,"(5, 3)",ANIMAL NAMES,"(600,)",False,"Floating in the waters off Majorca, you might find the fried egg this--we don't suggest it for breakfast",a jellyfish,1.0,0.0,"(600,)",600.0,medium,9,Inventions & Notable Names,1
887,30944,4261,2003-02-24,Jeopardy,"(2, 5)",SHOPPING OFF THE TV,"(1000,)",False,"Company that makes the fantastic ""Inside the Shell Egg Scrambler"" (I gotta get one!)",Ronco,0.0,3.0,"(1000,)",1000.0,medium,0,Movies & Film,0
888,26012,4179,2002-10-31,Double Jeopardy,"(2, 2)",DESIGN,"(800,)",False,(Sofia of the Clue Crew reports from the Civic Opera House in Chicago.),art deco,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
889,59550,7728,2018-03-28,Jeopardy,"(3, 4)",POTPOURR-KNEE,"(800,)",False,"With feet of clay, a member of this spirit army takes a knee to protect Emperor Shihuangdi",the terracotta warriors,0.0,3.0,"(800,)",800.0,medium,12,History & World Leaders,0
890,2705,308,1985-11-13,Double Jeopardy,"(3, 5)",RODGERS & HAMMERSTEIN,"(1000,)",False,Stuart Damon & Lesley Ann Warren starred in this only R & H musical written for TV,Cinderella,0.0,3.0,"(1000,)",1000.0,medium,18,Animals & Natural World,0
891,18623,2907,1997-04-01,Double Jeopardy,"(5, 5)",FOOL'S ERRANDS,"(1000,)",False,"Following Jacob Waltz' hints, treasure hunters have searched this SW state for the Lost Dutchman Mine",Arizona,1.0,0.0,"(1000,)",1000.0,medium,12,History & World Leaders,1
892,52083,7602,2017-10-03,Jeopardy,"(3, 4)",OCCUPATIONS,"(800,)",False,In this exotic job one uses music & movement to entrance a hamadryad,a snake charmer,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
893,15395,2852,1997-01-14,Jeopardy,"(4, 5)",MUSIC,"(500,)",False,John Dowland was a notable Renaissance composer of pieces for this medieval stringed instrument,the lute,1.0,0.0,"(500,)",500.0,medium,18,Animals & Natural World,1
894,33833,4312,2003-05-06,Jeopardy,"(6, 4)",FROM THE LATIN,"(800,)",False,"From the Latin for ""seed"", it's one particle of sand or a seed of corn or rice, for example",grain,1.0,0.0,"(800,)",800.0,medium,19,20th Century History & Pop Culture,1
